# DES-SN5YR photometry subset (public data release: DES Collaboration 2024;
# Sanchez et al. 2024; https://github.com/des-science/DES-SN5YR ,
# doi:10.5281/zenodo.12720777). Cosmology-sample SNe Ia (IDSURVEY 10),
# zHEL 0.05-0.65 stratified (all z<0.2 + 25/bin, seed 42); SNANA SMP
# FLUXCAL -> AB mag (27.5 - 2.5 log10 FLUXCAL), SNR >= 3.
# x1/c/mB/mu columns = the release SALT3 fits (DES-Dovekie_Metadata.csv),
# carried for cross-checks only.
snid,mjd,band,mag,emag
1862039,58045.2560,g,23.5712,0.1215
1862039,58045.2590,r,22.4583,0.0620
1862039,58045.2610,i,22.5665,0.1067
1862039,58045.2630,z,22.9864,0.2005
1862039,58052.2710,g,24.1327,0.1930
1862039,58052.2730,r,22.9340,0.0924
1862039,58052.2760,i,22.6581,0.1001
1862039,58052.2810,z,22.7305,0.1332
1862039,58057.2050,r,23.4608,0.2584
1862039,58057.2070,i,22.9264,0.1536
1862039,58057.2090,z,22.6831,0.1376
1862039,58064.2070,i,23.4180,0.2753
1862039,58064.2120,z,23.5031,0.2997
1862039,58071.1930,r,23.9527,0.1966
1862039,58071.1950,i,23.6366,0.2048
1862039,58076.2490,i,23.4774,0.2801
1862039,58082.1910,i,23.1900,0.2573
1862039,58094.0970,r,24.5596,0.3097
1864053,57998.2440,g,22.0483,0.1999
1864053,57999.2550,r,22.2296,0.3555
1864053,58008.2100,g,21.1450,0.0934
1864053,58008.3730,i,21.4848,0.0440
1864053,58009.3190,z,21.5988,0.0664
1864053,58010.2040,g,20.6650,0.0119
1864053,58010.2100,r,20.6824,0.0162
1864053,58015.2640,i,19.8009,0.0065
1864053,58015.2920,z,19.9094,0.0156
1864053,58019.2270,z,19.8525,0.0092
1864053,58019.3000,g,19.1665,0.0041
1864053,58019.3090,r,19.2484,0.0049
1864053,58021.1870,i,19.6686,0.0067
1864053,58026.1810,g,19.1931,0.0153
1864053,58028.2100,g,19.4031,0.0198
1864053,58028.2950,i,19.7932,0.0078
1864053,58029.3620,g,19.4796,0.0127
1864053,58036.1400,r,19.6933,0.0131
1864053,58036.1520,z,20.1694,0.0191
1864053,58036.2490,i,19.9734,0.0081
1864053,58036.3570,g,20.2405,0.0395
1864053,58039.2170,g,20.7645,0.0129
1864053,58040.1610,r,19.9571,0.0101
1864053,58040.2020,i,20.0273,0.0079
1864053,58040.2410,z,20.1598,0.0132
1864053,58043.2860,g,21.1977,0.0197
1864053,58045.1220,r,20.1889,0.0136
1864053,58045.1280,i,20.1189,0.0082
1864053,58045.1800,z,20.1784,0.0120
1864053,58047.1730,g,21.6208,0.0292
1864053,58052.1010,z,20.4753,0.0217
1864053,58052.2310,r,20.7928,0.0192
1864053,58052.2610,i,20.6036,0.0122
1864053,58054.0810,g,21.7172,0.0768
1864053,58057.0930,r,20.9735,0.0397
1864053,58057.1190,i,20.9027,0.0187
1864053,58057.1330,z,20.8977,0.0257
1864053,58057.1790,g,21.4280,0.0701
1864053,58064.0980,g,22.2377,0.0919
1864053,58064.1120,r,21.0290,0.0767
1864053,58064.1230,i,21.2683,0.0271
1864053,58064.1680,z,21.4228,0.0437
1864053,58071.0840,g,22.7529,0.0774
1864053,58071.0950,r,21.4667,0.0372
1864053,58071.1160,i,21.6009,0.0291
1864053,58071.1340,z,22.0506,0.0619
1864053,58076.1720,g,22.9792,0.1038
1864053,58076.1870,r,22.0299,0.0751
1864053,58076.2250,i,22.1788,0.0524
1864053,58079.0720,z,22.3035,0.1135
1864053,58082.0940,g,22.8127,0.1148
1864053,58082.1030,r,22.0979,0.0704
1864053,58082.1230,i,21.8664,0.0411
1864053,58085.0480,z,22.0101,0.1304
1864053,58086.1090,r,21.6737,0.0741
1864053,58086.1290,i,22.2739,0.0638
1864053,58093.0340,g,22.9499,0.0998
1864053,58093.0850,z,23.6473,0.3219
1864053,58093.1310,r,22.0487,0.0980
1864053,58093.1660,i,23.0934,0.1621
1864053,58099.1590,g,22.8682,0.1418
1864053,58099.1730,r,22.9539,0.2036
1864053,58100.0450,i,22.8470,0.1043
1864053,58107.1170,g,23.1951,0.1189
1864053,58107.1240,r,23.5290,0.2124
1864053,58108.0890,i,22.7967,0.0624
1864053,58112.0630,r,22.5920,0.1043
1864053,58112.0800,g,22.8977,0.1014
1864053,58118.0510,i,22.7397,0.1488
1864053,58122.0560,g,23.6082,0.1710
1864053,58129.0700,g,23.6595,0.1638
1864053,58133.0980,g,23.2388,0.1529
1871023,57989.3640,g,20.7097,0.0236
1871023,57989.3660,r,20.8469,0.0523
1871023,57989.3710,z,20.5571,0.0595
1871023,57994.2750,g,20.3256,0.0232
1871023,57994.2770,r,20.5859,0.0296
1871023,57994.2820,z,20.5894,0.0623
1871023,57995.3430,g,19.7998,0.0770
1871023,57996.3370,g,20.1476,0.0225
1871023,57999.3550,g,20.0719,0.0366
1871023,58007.2440,g,20.3581,0.0705
1871023,58007.2460,r,20.6397,0.0741
1871023,58008.3320,g,20.3993,0.0368
1871023,58008.3340,r,20.6224,0.0457
1871023,58008.3380,z,20.4043,0.0324
1871023,58015.2210,r,20.5644,0.0337
1871023,58015.2260,z,20.2644,0.0367
1871023,58019.2080,g,20.5539,0.0174
1871023,58019.2100,r,20.7084,0.0230
1871023,58019.2150,z,20.4386,0.0242
1871023,58026.3410,z,19.9409,0.1297
1871023,58028.1770,g,20.6962,0.1249
1871023,58028.1790,r,20.8725,0.1027
1871023,58029.3430,g,20.7711,0.0499
1871023,58029.3450,r,20.9802,0.0594
1871023,58029.3500,z,20.6544,0.0292
1871023,58036.3610,g,21.0740,0.0757
1871023,58036.3630,r,21.3356,0.0754
1871023,58040.3620,g,21.6526,0.0511
1871023,58040.3650,r,21.7387,0.0589
1871023,58040.3700,z,21.4107,0.0988
1871023,58046.1480,g,21.7821,0.0382
1871023,58046.1500,r,21.9981,0.0653
1871023,58053.1180,g,22.1015,0.0877
1871023,58057.3120,g,22.3049,0.0733
1871023,58057.3150,r,22.4978,0.1643
1871023,58057.3190,z,21.9605,0.0871
1871023,58064.3170,g,21.5355,0.1518
1871023,58064.3190,r,21.7135,0.2060
1871023,58064.3250,z,21.5088,0.1324
1871023,58071.3050,g,21.4100,0.0307
1871023,58071.3070,r,21.7184,0.0495
1871023,58071.3120,z,21.4466,0.0642
1871023,58079.1330,g,20.7036,0.0182
1871023,58079.1350,r,20.9079,0.0260
1871023,58079.1410,z,20.7952,0.0483
1871023,58084.3000,g,20.9071,0.0262
1871023,58084.3020,r,21.1496,0.0424
1871023,58092.1750,g,20.3808,0.0634
1871023,58092.1780,r,21.1136,0.0744
1871023,58092.1810,z,20.9794,0.0590
1871023,58099.0850,g,20.7636,0.0163
1871023,58099.0880,r,21.0531,0.0317
1871023,58117.1590,g,20.8221,0.0741
1871023,58117.1620,r,21.1166,0.0634
1871023,58117.1660,z,20.7715,0.0319
1871023,58124.1860,g,21.4300,0.0752
1871023,58124.1880,r,21.6839,0.0998
1871023,58132.1130,g,21.7614,0.0414
1871023,58132.1160,r,22.0750,0.0621
1871023,58139.0400,g,21.4061,0.0583
1871023,58143.0820,g,21.2790,0.1121
1871023,58143.0850,r,21.7234,0.1091
1871023,58143.0900,z,21.4486,0.0854
1871023,58154.0890,g,22.1313,0.0664
1871023,58154.0910,r,21.9071,0.0626
1871023,58154.0960,z,21.6390,0.0780
1871023,58164.0300,g,22.5695,0.0903
1871023,58164.0320,r,22.8676,0.1932
1871023,58164.0370,z,22.0213,0.0926
1879187,58008.3210,i,22.1604,0.2722
1879187,58036.2670,r,23.6614,0.3460
1879187,58036.2690,i,23.3676,0.2679
1879187,58036.2740,z,23.0538,0.2053
1879187,58040.2700,r,23.4229,0.1575
1879187,58040.2720,i,23.2231,0.1729
1879187,58040.2750,z,23.6549,0.3291
1879187,58045.2560,g,24.7205,0.3555
1879187,58045.2590,r,23.6075,0.1709
1879187,58045.2610,i,23.4805,0.2290
1879187,58045.2630,z,23.1929,0.2257
1879187,58052.2730,r,23.8150,0.1942
1879187,58052.2760,i,23.6015,0.2216
1879187,58052.2810,z,22.9633,0.1577
1879187,58057.2070,i,23.8603,0.3553
1879187,58057.2090,z,23.1592,0.1985
1879187,58108.1570,i,24.1204,0.2948
1879208,57994.2750,g,23.5506,0.2043
1879208,57999.3570,r,23.3129,0.2657
1879208,58007.2440,g,22.8214,0.3260
1879208,58015.2210,r,22.4702,0.0907
1879208,58015.2230,i,22.4756,0.1173
1879208,58015.2260,z,21.7939,0.0833
1879208,58029.3430,g,23.4588,0.2997
1879208,58029.3450,r,23.4989,0.2680
1879208,58029.3470,i,23.9365,0.3458
1879208,58036.3610,g,21.6652,0.0648
1879208,58036.3630,r,21.6037,0.0453
1879208,58036.3650,i,21.7130,0.0454
1879208,58036.3710,z,22.0746,0.0647
1879208,58040.3620,g,20.8813,0.0138
1879208,58040.3650,r,20.9833,0.0169
1879208,58040.3670,i,21.0978,0.0231
1879208,58040.3720,z,21.3397,0.0373
1879208,58046.1480,g,20.4965,0.0074
1879208,58046.1500,r,20.5874,0.0096
1879208,58046.1520,i,20.8040,0.0132
1879208,58046.1550,z,21.2503,0.0233
1879208,58053.1180,g,20.5560,0.0119
1879208,58053.1200,r,20.5121,0.0110
1879208,58053.1220,i,20.7945,0.0170
1879208,58053.1250,z,21.4616,0.0359
1879208,58057.3120,g,20.7779,0.0104
1879208,58057.3150,r,20.6244,0.0098
1879208,58057.3170,i,20.8928,0.0152
1879208,58057.3200,z,21.5925,0.0366
1879208,58064.3170,g,21.2831,0.0590
1879208,58064.3190,r,20.8866,0.0396
1879208,58064.3210,i,21.3557,0.0421
1879208,58064.3260,z,22.1048,0.1018
1879208,58071.3050,g,22.1005,0.0285
1879208,58071.3070,r,21.3053,0.0179
1879208,58071.3090,i,21.4516,0.0294
1879208,58071.3120,z,22.0464,0.0654
1879208,58079.1330,g,22.7663,0.0489
1879208,58079.1350,r,21.6279,0.0253
1879208,58079.1370,i,21.5106,0.0319
1879208,58079.1430,z,21.8269,0.0501
1879208,58084.3000,g,23.0772,0.0872
1879208,58084.3020,r,21.8715,0.0400
1879208,58084.3040,i,21.6720,0.0529
1879208,58084.3090,z,21.7640,0.0767
1879208,58092.1780,r,22.1006,0.0937
1879208,58092.1800,i,22.0862,0.0687
1879208,58092.1830,z,22.0457,0.0637
1879208,58099.0850,g,23.7487,0.0931
1879208,58099.0880,r,22.5058,0.0413
1879208,58099.0900,i,22.4873,0.0650
1879208,58099.0930,z,22.4753,0.0832
1879208,58108.0480,g,23.9775,0.1420
1879208,58108.0500,r,22.7034,0.0559
1879208,58108.0520,i,22.7151,0.0630
1879208,58108.0550,z,22.8043,0.0892
1879208,58117.1620,r,22.7028,0.1361
1879208,58117.1640,i,22.8364,0.1363
1879208,58117.1670,z,22.9546,0.1377
1879208,58124.1880,r,22.9301,0.1022
1879208,58124.1910,i,23.2066,0.1231
1879208,58124.1930,z,23.1177,0.1226
1879208,58132.1130,g,24.2433,0.1809
1879208,58132.1160,r,23.2362,0.0883
1879208,58132.1180,i,23.6235,0.1705
1879208,58139.0430,r,23.3382,0.1406
1879208,58139.0450,i,23.4252,0.1875
1879208,58139.0500,z,23.4467,0.2046
1879208,58143.0850,r,23.4642,0.3338
1879208,58143.0870,i,23.6561,0.3473
1879208,58143.0890,z,23.2184,0.2452
1879208,58154.0890,g,24.6941,0.3149
1879208,58154.0910,r,23.9027,0.2015
1879208,58154.0930,i,23.3968,0.1678
1879208,58164.0300,g,24.4539,0.2329
1879208,58164.0320,r,23.7943,0.1371
1879208,58164.0340,i,23.8396,0.2085
1879208,58164.0370,z,23.9784,0.3237
1879649,57999.3550,g,22.4465,0.1939
1879649,57999.3570,r,22.7427,0.2054
1879649,58007.2440,g,22.0157,0.2031
1879649,58008.3340,r,23.3871,0.3218
1879649,58008.3380,z,23.1309,0.2782
1879649,58015.2210,r,21.7364,0.0703
1879649,58015.2230,i,21.8088,0.0910
1879649,58015.2260,z,21.4655,0.0782
1879649,58028.1770,g,21.4202,0.1360
1879649,58040.3620,g,21.0238,0.0192
1879649,58040.3650,r,21.0232,0.0238
1879649,58040.3670,i,21.0157,0.0288
1879649,58040.3720,z,21.1503,0.0369
1879649,58046.1480,g,21.0066,0.0137
1879649,58046.1500,r,20.8991,0.0159
1879649,58046.1520,i,20.8371,0.0178
1879649,58046.1550,z,20.9184,0.0205
1879649,58053.1180,g,20.9653,0.0197
1879649,58053.1200,r,20.8954,0.0187
1879649,58053.1220,i,20.7791,0.0224
1879649,58053.1230,z,20.8530,0.0366
1879649,58057.3120,g,20.9161,0.0146
1879649,58057.3150,r,20.8139,0.0143
1879649,58057.3170,i,20.7362,0.0169
1879649,58057.3190,z,20.8552,0.0221
1879649,58064.3170,g,20.8279,0.0462
1879649,58064.3190,r,20.7646,0.0422
1879649,58064.3210,i,20.7123,0.0290
1879649,58064.3250,z,20.8478,0.0534
1879649,58071.3050,g,20.9898,0.0140
1879649,58071.3070,r,20.7625,0.0150
1879649,58071.3090,i,20.6856,0.0195
1879649,58071.3120,z,20.8342,0.0261
1879649,58079.1330,g,21.3645,0.0200
1879649,58079.1350,r,20.9441,0.0195
1879649,58079.1370,i,20.7683,0.0220
1879649,58079.1430,z,20.9399,0.0271
1879649,58084.3000,g,21.8272,0.0382
1879649,58084.3020,r,21.2136,0.0291
1879649,58084.3040,i,20.9496,0.0347
1879649,58084.3100,z,21.0448,0.0459
1879649,58092.1780,r,22.1000,0.1144
1879649,58092.1800,i,21.5331,0.0552
1879649,58092.1830,z,21.6569,0.0553
1879649,58099.0850,g,24.0480,0.1716
1879649,58099.0880,r,22.6097,0.0624
1879649,58099.0900,i,22.1095,0.0595
1879649,58099.0930,z,22.0979,0.0683
1879649,58108.0480,g,24.1866,0.2166
1879649,58108.0500,r,23.2394,0.1176
1879649,58108.0520,i,22.7385,0.0886
1879649,58117.1620,r,23.1398,0.2434
1879649,58117.1640,i,22.7545,0.1484
1879649,58117.1660,z,22.8145,0.1517
1879649,58124.1880,r,23.6550,0.2452
1879649,58124.1910,i,23.1937,0.1510
1879649,58124.1910,z,23.0075,0.1800
1879649,58132.1160,r,24.0368,0.2525
1879649,58132.1180,i,23.4529,0.1809
1879649,58132.1210,z,22.9855,0.2049
1879649,58139.0430,r,23.7441,0.2717
1879649,58139.0450,i,23.2763,0.2107
1879649,58139.0480,z,23.1097,0.2458
1879649,58143.0820,g,22.7435,0.2635
1879649,58143.0870,i,23.2416,0.3252
1879649,58143.0900,z,22.9918,0.2540
1879649,58154.0930,i,23.9195,0.3616
1879649,58154.0950,z,23.5444,0.3145
1891082,58044.3150,r,23.8369,0.2292
1891082,58052.0810,r,22.9649,0.1196
1891082,58052.0830,i,23.0933,0.1418
1891082,58052.0880,z,23.3419,0.2505
1891082,58057.0660,g,23.2487,0.2765
1891082,58057.0690,r,23.1930,0.2414
1891082,58057.0710,i,22.9057,0.1480
1891082,58057.0730,z,22.9845,0.1708
1891082,58064.0510,g,23.7297,0.1572
1891082,58064.0530,r,22.7239,0.0818
1891082,58064.0550,i,22.8220,0.1320
1891082,58064.0610,z,22.6048,0.1268
1891082,58071.0540,g,24.2764,0.2324
1891082,58071.0570,r,22.9277,0.0738
1891082,58071.0590,i,22.9452,0.1066
1891082,58071.0640,z,22.8833,0.1288
1891082,58076.1250,r,23.0352,0.1056
1891082,58076.1270,i,23.0938,0.1416
1891082,58076.1320,z,22.8822,0.1466
1891082,58082.0640,r,23.3780,0.1617
1891082,58082.0660,i,23.1781,0.1713
1891082,58082.0720,z,23.1041,0.2135
1891082,58092.0390,i,23.4887,0.2576
1891082,58097.0540,i,23.5484,0.2043
1891082,58097.0570,z,23.4070,0.2289
1891082,58101.0460,r,24.4282,0.2892
1891082,58101.0480,i,23.8761,0.2551
1891082,58101.0500,z,23.7840,0.3324
1891082,58109.0470,i,24.0238,0.2303
1891082,58113.0520,r,24.3471,0.3277
1891082,58113.0540,i,23.9186,0.2270
1891082,58129.0470,i,24.2717,0.3368
1891082,58129.0530,z,23.8237,0.2914
1900662,58071.0420,r,23.8849,0.1715
1900662,58071.0440,i,23.3988,0.1572
1900662,58071.0470,z,23.6753,0.2646
1900662,58076.1070,g,24.0586,0.2656
1900662,58076.1090,r,22.8915,0.0894
1900662,58076.1110,i,23.0770,0.1443
1900662,58076.1170,z,22.8137,0.1422
1900662,58081.1150,g,23.3292,0.0840
1900662,58081.1170,r,22.5253,0.0475
1900662,58081.1190,i,22.5273,0.0693
1900662,58081.1250,z,22.5561,0.0937
1900662,58085.1100,g,23.2522,0.3545
1900662,58085.1120,r,22.4139,0.1380
1900662,58085.1140,i,22.4656,0.1318
1900662,58085.1170,z,22.6062,0.1408
1900662,58093.0540,g,23.7950,0.1077
1900662,58093.0560,r,22.6081,0.0461
1900662,58093.0580,i,22.4267,0.0572
1900662,58093.0640,z,22.6742,0.0994
1900662,58099.1460,r,22.8694,0.1496
1900662,58099.1480,i,22.5404,0.2363
1900662,58099.1510,z,22.6453,0.3422
1900662,58107.1000,g,24.9198,0.3514
1900662,58107.1020,r,23.1170,0.0847
1900662,58107.1050,i,22.9813,0.0981
1900662,58107.1100,z,23.1906,0.1656
1900662,58117.0610,i,23.4798,0.3600
1900662,58117.0660,z,23.0549,0.2342
1900662,58127.0500,r,24.2821,0.2694
1900662,58127.0520,i,23.6094,0.1989
1900662,58127.0570,z,23.4646,0.2420
1900662,58134.0460,i,23.8756,0.3066
1900662,58134.0490,z,23.6933,0.3273
1904092,58071.0400,g,24.5965,0.3054
1904092,58071.0420,r,23.7732,0.1728
1904092,58071.0440,i,23.7627,0.2566
1904092,58071.0470,z,23.7717,0.3497
1904092,58076.1090,r,22.7624,0.0841
1904092,58081.1150,g,22.6562,0.0480
1904092,58081.1170,r,22.1437,0.0383
1904092,58081.1190,i,22.2057,0.0606
1904092,58081.1250,z,22.2796,0.0889
1904092,58085.1100,g,22.3268,0.1611
1904092,58085.1120,r,21.9877,0.1070
1904092,58085.1140,i,22.2616,0.1294
1904092,58085.1170,z,22.1687,0.1168
1904092,58099.1440,g,23.1793,0.2816
1904092,58099.1460,r,22.2965,0.0922
1904092,58099.1480,i,22.3101,0.2374
1904092,58099.1510,z,22.2365,0.2698
1904092,58107.1000,g,23.8758,0.1388
1904092,58107.1020,r,22.7707,0.0704
1904092,58107.1050,i,22.4963,0.0766
1904092,58107.1100,z,22.9389,0.1622
1904092,58117.0570,g,22.9635,0.3526
1904092,58117.0610,i,22.9208,0.2498
1904092,58127.0500,r,24.2859,0.3074
1904092,58127.0520,i,23.2299,0.1724
1904092,58127.0570,z,22.8957,0.1688
1904092,58134.0460,i,23.4805,0.2536
1904092,58134.0490,z,23.4481,0.3170
1905171,58064.1930,i,23.0317,0.1542
1905171,58071.1770,g,22.4654,0.0420
1905171,58071.1800,r,22.2125,0.0438
1905171,58071.1820,i,22.2184,0.0498
1905171,58071.1850,z,22.3580,0.0679
1905171,58076.1980,g,22.3138,0.0517
1905171,58076.2000,r,21.9598,0.0408
1905171,58076.2020,i,21.8996,0.0489
1905171,58076.2050,z,22.2300,0.0831
1905171,58082.1740,g,22.3834,0.0582
1905171,58082.1760,r,21.8933,0.0480
1905171,58082.1780,i,21.8291,0.0614
1905171,58082.1800,z,22.2674,0.1221
1905171,58092.0640,r,22.4353,0.1690
1905171,58092.0660,i,22.0643,0.0956
1905171,58092.0710,z,22.5640,0.1426
1905171,58097.1400,g,23.2568,0.1017
1905171,58097.1430,r,22.3650,0.0551
1905171,58097.1450,i,22.5077,0.0748
1905171,58097.1470,z,22.8013,0.1315
1905171,58102.0540,g,24.0228,0.2218
1905171,58102.0570,r,22.8064,0.0941
1905171,58102.0590,i,22.9389,0.1329
1905171,58102.0640,z,22.9652,0.1621
1905171,58109.0700,g,24.5257,0.2241
1905171,58109.0720,r,22.9266,0.0697
1905171,58109.0770,z,22.8986,0.0978
1905171,58113.0930,r,23.1666,0.1109
1905171,58113.0950,i,22.7892,0.0784
1905171,58113.1000,z,22.9047,0.0984
1905171,58122.1190,i,23.1501,0.1704
1905171,58122.1240,z,23.2243,0.2096
1905171,58129.0970,r,23.9187,0.2640
1905171,58129.0990,i,23.4184,0.2461
1905171,58134.0910,r,24.1850,0.2731
1905171,58134.0930,i,23.6230,0.1997
1905171,58134.0960,z,23.4313,0.2223
1922067,58092.0340,g,21.1464,0.0259
1922067,58092.0370,r,21.1733,0.0291
1922067,58092.0390,i,21.3621,0.0355
1922067,58092.0410,z,21.6829,0.0670
1922067,58097.0490,g,20.4975,0.0089
1922067,58097.0520,r,20.6099,0.0106
1922067,58097.0540,i,20.7865,0.0164
1922067,58097.0570,z,21.1367,0.0285
1922067,58101.0440,g,20.3051,0.0075
1922067,58101.0460,r,20.3929,0.0089
1922067,58101.0480,i,20.6515,0.0148
1922067,58101.0500,z,21.0733,0.0273
1922067,58109.0430,g,20.4010,0.0106
1922067,58109.0450,r,20.3392,0.0092
1922067,58109.0470,i,20.5826,0.0112
1922067,58109.0500,z,21.2636,0.0229
1922067,58113.0490,g,20.5289,0.0136
1922067,58113.0520,r,20.3948,0.0103
1922067,58113.0540,i,20.6686,0.0125
1922067,58113.0560,z,21.4121,0.0286
1922067,58122.0870,g,21.2311,0.0356
1922067,58122.0890,r,20.8251,0.0190
1922067,58122.0910,i,21.1180,0.0204
1922067,58122.0960,z,21.8710,0.0420
1922067,58129.0430,g,21.9979,0.0361
1922067,58129.0450,r,21.0873,0.0165
1922067,58129.0470,i,21.2316,0.0229
1922067,58129.0530,z,21.8225,0.0467
1922067,58136.0400,g,22.5636,0.0872
1922067,58136.0430,r,21.3892,0.0260
1922067,58136.0450,i,21.3428,0.0302
1922067,58136.0480,z,21.7505,0.0526
1927242,58093.0540,g,23.9839,0.1378
1927242,58093.0560,r,23.7061,0.1474
1927242,58093.0580,i,23.8031,0.2544
1927242,58099.1440,g,22.2848,0.0984
1927242,58099.1460,r,22.1174,0.0812
1927242,58099.1480,i,22.2412,0.2295
1927242,58099.1510,z,22.5712,0.3539
1927242,58107.1000,g,21.8505,0.0245
1927242,58107.1020,r,21.6066,0.0274
1927242,58107.1050,i,21.6165,0.0383
1927242,58107.1100,z,22.2139,0.0822
1927242,58117.0570,g,22.0342,0.1842
1927242,58117.0590,r,21.8738,0.1116
1927242,58117.0610,i,22.1649,0.1279
1927242,58127.0480,g,24.2197,0.2315
1927242,58127.0500,r,22.5618,0.0668
1927242,58127.0520,i,22.4312,0.0856
1927242,58127.0570,z,22.5656,0.1206
1927242,58134.0410,g,23.7873,0.3336
1927242,58134.0440,r,23.2876,0.1895
1927242,58134.0460,i,23.0457,0.1887
1927242,58134.0490,z,23.0709,0.2219
1929063,58071.0260,g,24.5268,0.3134
1929063,58099.1000,g,24.5150,0.2468
1929063,58099.1030,r,23.5866,0.2049
1929063,58099.1050,i,23.6374,0.2642
1929063,58099.1070,z,23.4861,0.3260
1929063,58107.0870,g,21.9148,0.0314
1929063,58107.0890,r,21.6501,0.0249
1929063,58107.0910,i,21.6422,0.0299
1929063,58107.0960,z,22.1569,0.0636
1929063,58117.0430,g,21.3652,0.0576
1929063,58117.0460,r,21.1072,0.0283
1929063,58117.0480,i,21.2310,0.0293
1929063,58117.0530,z,21.8609,0.0700
1929063,58125.0450,g,21.8180,0.0385
1929063,58125.0480,r,21.2376,0.0202
1929063,58125.0500,i,21.3950,0.0299
1929063,58125.0530,z,22.0681,0.0640
1929063,58133.0470,g,22.6041,0.0959
1929063,58133.0500,r,21.7770,0.0409
1929063,58133.0520,i,21.8067,0.0555
